tick,seq,run,routes,seq_step,SENSOR0,SENSOR1,SENSOR2,SENSOR3,SENSOR4,SENSOR5,SENSOR6,SENSOR7,SENSOR8,SENSOR9,SENSOR10,SENSOR11,SENSOR12,SENSOR13,SENSOR14,SENSOR15,WIRE0,WIRE1,WIRE2,WIRE3,WIRE4,WIRE5,WIRE6,WIRE7,WIRE8,WIRE9,WIRE10,WIRE11,WIRE12,WIRE13,WIRE14,WIRE15,ACT0,ACT1,ACT2,ACT3,ACT4,ACT5,ACT6,ACT7,ACT8,ACT9,ACT10,ACT11,ACT12,ACT13,ACT14,ACT15
526061,526035,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526062,526036,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526063,526037,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526064,526038,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526065,526039,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526066,526040,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526067,526041,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526068,526042,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526069,526043,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526070,526044,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526071,526045,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526072,526046,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526073,526047,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526074,526048,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526075,526049,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526076,526050,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526077,526051,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526078,526052,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526079,526053,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526080,526054,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526081,526055,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526082,526056,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526083,526057,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526084,526058,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526085,526059,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526086,526060,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526087,526061,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526088,526062,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526089,526063,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526090,526064,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,5.0354770792182535e-05,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526091,526065,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,0.00020141908316873014,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526092,526066,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,0.00020141908316873014,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526093,526067,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,0.00020141908316873014,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526094,526068,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,0.00020141908316873014,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526095,526069,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,0.00020141908316873014,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526096,526070,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,0.00020141908316873014,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526097,526071,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,0.00020141908316873014,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526098,526072,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,0.00020141908316873014,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526099,526073,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,0.00020141908316873014,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526100,526074,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,0.00020141908316873014,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526101,526075,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,0.00020141908316873014,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526102,526076,1,0,128,0.0,0.5,0.15796291828155518,1.0,0.0,1.0,1.0,3.5,0.00020141908316873014,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526103,526077,1,0,128,0.0,0.5,0.15730831027030945,1.0,0.0,1.0,1.0,3.5,0.00020141908316873014,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526104,526078,1,0,128,0.0,0.5,0.15730831027030945,1.0,0.0,1.0,1.0,3.5,0.00020141908316873014,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526105,526079,1,0,128,0.0,0.5,0.15730831027030945,1.0,0.0,1.0,1.0,3.5,0.00020141908316873014,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526106,526080,1,0,128,0.0,0.5,0.15730831027030945,1.0,0.0,1.0,1.0,3.5,0.00020141908316873014,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526107,526081,1,0,128,0.0,0.5,0.15730831027030945,1.0,0.0,1.0,1.0,3.5,0.002316319616511464,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526108,526082,1,0,128,0.0,0.5,0.15730831027030945,1.0,0.0,1.0,1.0,3.5,0.002316319616511464,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526109,526083,1,0,128,0.0,0.5,0.15730831027030945,1.0,0.0,1.0,1.0,3.5,0.002316319616511464,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526110,526084,1,0,128,0.0,0.5,0.15730831027030945,1.0,0.0,1.0,1.0,3.5,0.002316319616511464,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526111,526085,1,0,128,0.0,0.5,0.15730831027030945,1.0,0.0,1.0,1.0,3.5,0.002316319616511464,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526112,526086,1,0,128,0.0,0.5,0.15730831027030945,1.0,0.0,1.0,1.0,3.5,0.002316319616511464,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526113,526087,1,0,128,0.0,0.5,0.15730831027030945,1.0,0.0,1.0,1.0,3.5,0.002316319616511464,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526114,526088,1,0,128,0.0,0.5,0.15730831027030945,1.0,0.0,1.0,1.0,3.5,0.002316319616511464,3.299999952316284,0.0,5.5,6.0,6.5,7.0,7.5,0.0,0.25,0.004000000189989805,1.0,1.0,0.007000000216066837,1.0,1.75,0.003000000026077032,3.299999952316284,2.5,0.006000000052154064,6.0,0.0,0.0020000000949949026,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
